Time,theta,w_y__b,phi,w_x__b,v_x__b,v_y__b,v_z__b,k11,k12,k13,k14,k15,k16,k17,k21,k22,k23,k24,k25,k26,k27,k31,k32,k33,k34,k35,k36,k37
20.0,-0.12874625101271514,0.041433663453239435,0.012326835767519194,0.04327567153879736,0.2994423231800865,0.0012876482674331004,-0.13962334850247585,-1.5114703198374544,-10.441324804269563,0.056921714720806364,0.3703151639851916,2.4757333642796455,0.015600968169686312,-0.7216880748388502,-0.17194211359562697,-0.8114674804455146,10.92486327727203,63.82955572921982,0.023692148904765047,4.110081995034873,0.007070651539968905,15.844833438415085,57.4109009785914,0.16993276132164947,0.8615621500054859,-1.4952990776422161,0.02013554844164838,4.009677612077649
20.05,-0.12686639665877952,0.03738035258022017,0.01247438994868458,0.04888851603474128,0.08310792884971002,-0.3167071136334068,-0.027282383571087615,10.7822206117371,-55.709760284882556,-1.260778492917991,19.35417386087617,3.395472125014606,0.41015860192897835,0.05058137671342032,1.266996273798503,-19.18186993289601,-6.283438679230562,-10.360574367491699,0.40699837320381216,1.9929776525302778,-0.17613624764851785,3.926348364398392,14.807650500176377,14.413331454642721,53.53144008464195,-0.24058583358441052,0.8738664082931894,4.156301760455249
20.1,-0.12509439364228878,0.040048685395225166,0.013925399537053934,0.04443094398566861,0.17779303759584109,-0.09293189808699531,-0.1113701386441011,-3.1770644107147388,-24.786453440613727,3.2190041025816583,21.765748083199014,2.8653198723107614,0.6176090262285224,-0.5540206909058298,-3.353137736497635,-22.037475913720925,7.379013279245234,53.818819789583095,0.6225927901247307,3.686348358634861,0.2959119424181399,13.01713394407011,51.62588864610333,6.799735942277722,27.620950369154947,-1.2864322059998463,0.6879616166398586,3.5014215055837137
20.150000000000002,-0.12308643698195121,0.03771385986623593,0.016195059256376557,0.04450011958514153,0.0269957358586789,-0.11872931826180044,-0.1648365698710293,-12.155728186971373,-61.65243488626175,0.9422346235251063,5.085387951950581,4.158122442229972,0.1683356579791322,-0.2134549876606327,-0.8617297632895662,-4.853290798836792,8.582342946252089,42.883007712820934,0.16407876088515577,3.5369374551436947,0.8335552124287094,2.666307107384498,10.896259496103893,10.424769651934673,43.14050476537548,-0.33067569655925183,1.3021292728995981,2.6903818358147107
20.200000000000003,-0.12112198890017556,0.037530516884136285,0.01901972284806488,0.04559854706990936,-0.02547403326865339,-0.21414342748100948,-0.20689278566546554,-13.629216993447667,-60.96523983535062,-0.47296458310210165,-2.5333394262541167,4.3249934272562065,-0.0937022655562328,0.10341441496371799,0.6365656270689196,2.9207519751444524,7.672596605665624,33.14196541004684,-0.10080780447136431,3.308236505364339,1.101467463427646,-1.27244261143569,-4.639833711072045,13.017159859352962,48.581944281045104,0.14848228276608866,1.566135073154085,3.2383330281989964
20.25,-0.11914625759725453,0.03976250434029934,0.021932272416392222,0.04443458083250993,0.04219488298102806,-0.22113878440059642,-0.210542001505293,-13.519738835488388,-59.93369841053627,1.2630816595834216,5.865681298377733,4.301751289514275,0.21536437762347455,-0.2305958741515728,-1.1593117016134922,-5.594589753959689,7.739971173857925,33.20382958402849,0.21039228385949382,3.3186891553655435,1.1026350303182635,2.747106815487202,10.029323000224313,12.981191647661626,48.1292697781139,-0.3252809069265067,1.558548169351255,3.299763976161811
20.3,-0.11708781972768155,0.04098698235184325,0.024535118487413514,0.04191171261257003,0.07448577446658838,-0.15798901764261078,-0.1886549196377456,-12.190542795316722,-56.918676887635876,2.0538771571206875,10.333375058618703,4.1005940307113695,0.36240919031732294,-0.44574869738266387,-1.9946272338628357,-10.168085337812506,8.806468303251465,40.644306574778085,0.3593776092629052,3.531322440003585,0.9108091999275834,5.496289536768468,20.952866033756596,11.060059684464365,42.911819943730855,-0.6574976201209474,1.3452841795687438,3.021791456670711
20.35,-0.11501663474879975,0.041007714871392244,0.02673241090092769,0.04048560678396215,0.04835790638709117,-0.13302585031813843,-0.1598236838480517,-11.559059976202448,-59.725587295285536,1.64000366398163,8.979339420889437,4.071837713439665,0.29290667789317465,-0.32143747861473254,-1.5550687929678833,-8.749074104063157,7.822474159820114,39.85098499789376,0.2886833785338724,3.424421232980668,0.8276492331831002,4.336285435038213,17.455268275641178,11.040962332548153,45.20121987612681,-0.5171573842986696,1.3363050835038575,2.8740421202045967
20.400000000000002,-0.11297946537063179,0.041661055669298994,0.02869642284377601,0.0398453281911295,0.048762338593155305,-0.14019861234848166,-0.1519878633872045,-11.203259109196372,-59.92667120439123,1.759853316006121,9.849797837258468,4.043268450685127,0.31428284301793746,-0.3039249547064372,-1.668917652913117,-9.592907446137652,7.006817454273312,36.915976145547205,0.30957121280291044,3.309704720156203,0.8158559555356069,4.360589219668871,17.597983108345346,11.56641824789908,47.47384633207528,-0.5090414366229061,1.3707592188382276,2.9619837617636238
20.450000000000003,-0.11091754257005887,0.042692802817344194,0.030601775045514017,0.039003340737197884,0.07017393136654632,-0.1371844634344075,-0.162189158784753,-11.122259739173877,-56.78938599975806,2.181576430813837,11.864217733316593,3.98594509769921,0.3893159717846755,-0.42854674435891144,-2.112424929477947,-11.676120105699477,8.009622931738322,40.58525913257491,0.3858660705961219,3.455734986387184,0.8040085196176434,5.870306962463623,23.28752562301594,10.841838648691262,43.80232841649215,-0.6897745114255239,1.29615852629855,2.967869953490875
20.5,-0.10879113051422065,0.04313826264367201,0.032518367460987616,0.03818949008477143,0.06597898095777709,-0.13774873248125105,-0.1644713112392664,-11.34009847351325,-57.42481839848495,2.064494746829133,11.122416685883934,4.0164723549856465,0.36709894091578144,-0.4112765989291318,-1.982644438869033,-10.91397311643598,8.09729550011974,40.606109827798555,0.3632758745268282,3.4627839751529055,0.8190108228574696,5.54177508422988,21.958090571010995,10.873776263523482,43.87256994529614,-0.6548063969133563,1.3066417871996412,2.946582760195261
20.55,-0.10662313442415522,0.043555467702532026,0.03446122344504426,0.03728321322308833,0.06054625894349757,-0.13454034191600678,-0.1571392608366527,-11.127411867705293,-58.09702064129537,2.0077084725050387,11.070025537609878,4.0069925699029545,0.3582978672477469,-0.3808298072174794,-1.91580346304731,-10.836115125091903,7.705767345023508,39.803086882217954,0.35400771313797025,3.4161273873423346,0.8013867536008339,5.29539606148187,21.24774818324253,10.988668626675144,44.89082184081275,-0.6231170605033642,1.314515710393298,2.9338413920607866
